train 145404 images, use 2221.5648641586304 seconds, loss 15.49609766312888
train 145604 images, use 2224.763357400894 seconds, loss 15.494544984272473
train 145804 images, use 2227.942173242569 seconds, loss 15.492802764141612
train 146004 images, use 2231.136705160141 seconds, loss 15.491071581755604
train 146204 images, use 2234.3431918621063 seconds, loss 15.489106590050163
train 146404 images, use 2237.4636805057526 seconds, loss 15.48716808948274
train 146604 images, use 2240.6280908584595 seconds, loss 15.485334236809459
train 146804 images, use 2243.764838218689 seconds, loss 15.48349805185109
train 147004 images, use 2248.217894554138 seconds, loss 15.482312699297381
train 147204 images, use 2251.37890124321 seconds, loss 15.480108007025015
train 147404 images, use 2254.561407327652 seconds, loss 15.477823046096617
train 147604 images, use 2257.6468591690063 seconds, loss 15.475812080113082
train 147804 images, use 2260.6395766735077 seconds, loss 15.474021296063448
train 148004 images, use 2263.7140102386475 seconds, loss 15.471932833803375
train 148204 images, use 2266.759787082672 seconds, loss 15.46997518394262
train 148404 images, use 2269.7988572120667 seconds, loss 15.468335005133167
train 148604 images, use 2272.858789920807 seconds, loss 15.465560591395409
train 148804 images, use 2275.852546453476 seconds, loss 15.463444263420723
train 149004 images, use 2278.8755090236664 seconds, loss 15.461776378599437
train 149204 images, use 2282.6648948192596 seconds, loss 15.459669213123433
train 149404 images, use 2285.825850725174 seconds, loss 15.45686401984349
train 149604 images, use 2288.707910299301 seconds, loss 15.454902167244013
train 149804 images, use 2291.5835134983063 seconds, loss 15.45279823390513
train 150004 images, use 2294.5063955783844 seconds, loss 15.450816543660071
train 150204 images, use 2297.4091510772705 seconds, loss 15.448914964629784
train 150404 images, use 2300.297319173813 seconds, loss 15.446781878280904
train 150604 images, use 2303.35072016716 seconds, loss 15.444447050106762
train 150804 images, use 2306.2480363845825 seconds, loss 15.442450520518124
train 151004 images, use 2309.148418903351 seconds, loss 15.439452430963971
train 151204 images, use 2312.025492668152 seconds, loss 15.437622067158982
train 151404 images, use 2314.9331805706024 seconds, loss 15.4356648292348
train 151604 images, use 2317.8136510849 seconds, loss 15.433273182375236
train 151804 images, use 2320.6882898807526 seconds, loss 15.430874914659617
train 152004 images, use 2323.611601114273 seconds, loss 15.428762745615069
train 152204 images, use 2326.486029624939 seconds, loss 15.425540303301764
train 152404 images, use 2329.3447573184967 seconds, loss 15.423549148305671
train 152604 images, use 2332.2118611335754 seconds, loss 15.421638465747565
train 152804 images, use 2335.0860755443573 seconds, loss 15.418791015075392
train 153004 images, use 2338.031514406204 seconds, loss 15.416816076075047
train 153204 images, use 2340.913227081299 seconds, loss 15.41430696017636
train 153404 images, use 2343.7903039455414 seconds, loss 15.412216588413411
train 153604 images, use 2346.6375782489777 seconds, loss 15.410136783044168
train 153804 images, use 2349.437106847763 seconds, loss 15.40830413240877
train 154004 images, use 2352.3001379966736 seconds, loss 15.405402641891845
train 154204 images, use 2355.2130794525146 seconds, loss 15.403600297297746
train 154404 images, use 2358.3668925762177 seconds, loss 15.401775359045093
train 154604 images, use 2361.2411670684814 seconds, loss 15.399631690475667
train 154804 images, use 2364.1075296401978 seconds, loss 15.397340309748655
train 155004 images, use 2367.020340204239 seconds, loss 15.394550623552156
train 155204 images, use 2369.8790390491486 seconds, loss 15.392830477541953
train 155404 images, use 2372.7174129486084 seconds, loss 15.390591250430122
train 155604 images, use 2375.5993938446045 seconds, loss 15.38833475051628
train 155804 images, use 2378.457713842392 seconds, loss 15.385666731692213
train 156004 images, use 2381.3174793720245 seconds, loss 15.383815286709806
train 156204 images, use 2384.429039001465 seconds, loss 15.38074127267304
train 156404 images, use 2387.3245952129364 seconds, loss 15.378461211863383
train 156604 images, use 2390.1615278720856 seconds, loss 15.376214929171665
train 156804 images, use 2393.004986524582 seconds, loss 15.373720765594292
train 157004 images, use 2395.9450323581696 seconds, loss 15.370929341232157
train 157204 images, use 2398.944188594818 seconds, loss 15.368747722780448
train 157404 images, use 2401.930885076523 seconds, loss 15.365925399867905
train 157604 images, use 2404.892016172409 seconds, loss 15.363834629506123
train 157804 images, use 2408.038607597351 seconds, loss 15.361493076693634
train 158004 images, use 2411.0070128440857 seconds, loss 15.358971639461961
train 158204 images, use 2414.0298335552216 seconds, loss 15.35645005258831
train 158404 images, use 2416.975069999695 seconds, loss 15.354207135253432
train 158604 images, use 2419.928845643997 seconds, loss 15.351556702120975
train 158804 images, use 2423.0456953048706 seconds, loss 15.349569443112795
train 159004 images, use 2426.375492334366 seconds, loss 15.347273108272587
train 159204 images, use 2429.706903219223 seconds, loss 15.344576113631717
train 159404 images, use 2433.0521247386932 seconds, loss 15.342497931299206
train 159604 images, use 2436.3793482780457 seconds, loss 15.340464400203059
train 159804 images, use 2439.699667453766 seconds, loss 15.337770491635556
train 160004 images, use 2442.997662305832 seconds, loss 15.335454509589775
train 160204 images, use 2446.284190893173 seconds, loss 15.333319988282163
train 160404 images, use 2449.592623949051 seconds, loss 15.33069554241356
train 160604 images, use 2452.927939891815 seconds, loss 15.328064628344746
train 160804 images, use 2456.2466473579407 seconds, loss 15.325877306799493
train 161004 images, use 2459.558410167694 seconds, loss 15.322904439139743
train 161204 images, use 2462.8506462574005 seconds, loss 15.320484769521212
train 161404 images, use 2466.1356217861176 seconds, loss 15.318165252763633
train 161604 images, use 2469.412787914276 seconds, loss 15.316611893406824
train 161804 images, use 2472.6749901771545 seconds, loss 15.314419597708529
train 162004 images, use 2475.9207978248596 seconds, loss 15.311861619331955
train 162204 images, use 2479.174753189087 seconds, loss 15.308667307916913
train 162404 images, use 2482.4067721366882 seconds, loss 15.306604528607984
train 162604 images, use 2485.6574783325195 seconds, loss 15.303968951022497
train 162804 images, use 2488.9816222190857 seconds, loss 15.301882717077646
train 163004 images, use 2492.2718057632446 seconds, loss 15.299242820887645
train 163204 images, use 2495.5633413791656 seconds, loss 15.296992652282183
train 163404 images, use 2498.817608356476 seconds, loss 15.29500418861174
train 163604 images, use 2501.98096370697 seconds, loss 15.292384146175129
train 163804 images, use 2505.3008210659027 seconds, loss 15.28982901028251
train 164004 images, use 2508.5954740047455 seconds, loss 15.288260614643457
train 164204 images, use 2511.881111383438 seconds, loss 15.285479108922305
train 164404 images, use 2515.2209820747375 seconds, loss 15.282543592293832
train 164604 images, use 2518.532974243164 seconds, loss 15.279696749514592
train 164804 images, use 2521.8032755851746 seconds, loss 15.277678062010665
train 165004 images, use 2525.0765924453735 seconds, loss 15.274832116636263
train 165204 images, use 2528.396628379822 seconds, loss 15.271812984380103
train 165404 images, use 2531.7056844234467 seconds, loss 15.269258726817032
train 165604 images, use 2535.0100984573364 seconds, loss 15.266370459032728
train 165804 images, use 2538.310047149658 seconds, loss 15.263533756561081
train 166004 images, use 2541.6220088005066 seconds, loss 15.26068791660204
train 166204 images, use 2544.929523229599 seconds, loss 15.25762754042974
train 166404 images, use 2548.2692544460297 seconds, loss 15.255323188361409
train 166604 images, use 2551.6213331222534 seconds, loss 15.252379983391666
train 166804 images, use 2554.9050376415253 seconds, loss 15.24976253630726
train 167004 images, use 2558.0476195812225 seconds, loss 15.24754179574722
train 167204 images, use 2561.25470328331 seconds, loss 15.245328846163034
train 167404 images, use 2564.477354288101 seconds, loss 15.242830156676117
train 167604 images, use 2567.691946744919 seconds, loss 15.240010655186328
train 167804 images, use 2570.87730884552 seconds, loss 15.236789978818981
train 168004 images, use 2574.172362804413 seconds, loss 15.233618153917705
train 168204 images, use 2577.431605577469 seconds, loss 15.231176473860122
train 168404 images, use 2580.742404937744 seconds, loss 15.228381019947642
train 168604 images, use 2584.063326358795 seconds, loss 15.225668491731673
train 168804 images, use 2587.310389518738 seconds, loss 15.223097674479773
train 169004 images, use 2590.5852601528168 seconds, loss 15.22072733627918
train 169204 images, use 2593.915055036545 seconds, loss 15.218690557652549
train 169404 images, use 2597.1927378177643 seconds, loss 15.215770818960184
train 169604 images, use 2600.5139017105103 seconds, loss 15.213180559198
train 169804 images, use 2603.7990279197693 seconds, loss 15.210943759807506
train 170004 images, use 2607.1174099445343 seconds, loss 15.208104282439464
train 170204 images, use 2610.414218187332 seconds, loss 15.205779316159068
train 170404 images, use 2613.6411278247833 seconds, loss 15.20228614663189
train 170604 images, use 2616.9467051029205 seconds, loss 15.200129246438946
train 170804 images, use 2620.1796061992645 seconds, loss 15.197324629516928
train 171004 images, use 2623.3614797592163 seconds, loss 15.19429928226073
train 171204 images, use 2626.5964131355286 seconds, loss 15.191672052603382
train 171404 images, use 2629.8487026691437 seconds, loss 15.188626788560054
train 171604 images, use 2633.0975348949432 seconds, loss 15.1864979422502
train 171804 images, use 2636.331118822098 seconds, loss 15.183926603262996
train 172004 images, use 2639.5114681720734 seconds, loss 15.18073727195138
train 172204 images, use 2642.6811048984528 seconds, loss 15.17796257109732
train 172404 images, use 2645.941735982895 seconds, loss 15.175515820136962
train 172604 images, use 2649.2256033420563 seconds, loss 15.17237912725642
train 172804 images, use 2652.4114170074463 seconds, loss 15.169060052188975
train 173004 images, use 2655.620813846588 seconds, loss 15.165816582407926
train 173204 images, use 2658.8621349334717 seconds, loss 15.163172013687705
train 173404 images, use 2662.0575144290924 seconds, loss 15.159879174195526
train 173604 images, use 2665.2367651462555 seconds, loss 15.157279595115384
train 173804 images, use 2668.4501910209656 seconds, loss 15.154252572403333
train 174004 images, use 2671.6785728931427 seconds, loss 15.150765711759941
train 174204 images, use 2674.9098773002625 seconds, loss 15.14794530812035
train 174404 images, use 2678.176145553589 seconds, loss 15.144618117466448
train 174604 images, use 2681.055046081543 seconds, loss 15.141596017121548
train 174804 images, use 2683.920747756958 seconds, loss 15.139326536793451
train 175004 images, use 2686.7851660251617 seconds, loss 15.136350201991515
train 175204 images, use 2689.6636435985565 seconds, loss 15.133638572259601
train 175404 images, use 2692.5597925186157 seconds, loss 15.130609506533375
train 175604 images, use 2695.4472353458405 seconds, loss 15.128069157415977
train 175804 images, use 2698.3257088661194 seconds, loss 15.125968586532775
train 176004 images, use 2701.177686214447 seconds, loss 15.122516182042117
train 176204 images, use 2704.0668256282806 seconds, loss 15.119248430248092
train 176404 images, use 2707.0787653923035 seconds, loss 15.11618957434764
train 176604 images, use 2709.9413526058197 seconds, loss 15.113556051971386
train 176804 images, use 2712.804098367691 seconds, loss 15.111051600808219
train 177004 images, use 2715.648741006851 seconds, loss 15.108187508994693
train 177204 images, use 2718.5111227035522 seconds, loss 15.105328516047198
train 177404 images, use 2721.3538217544556 seconds, loss 15.10207084262096
train 177604 images, use 2724.199182033539 seconds, loss 15.099594683793422
train 177804 images, use 2727.0654973983765 seconds, loss 15.096746711740396
train 178004 images, use 2729.918200492859 seconds, loss 15.094086194348053
